type,properties/segment_id,properties/road_name,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1,geometry/coordinates/2/0,geometry/coordinates/2/1,geometry/coordinates/3/0,geometry/coordinates/3/1,geometry/coordinates/4/0,geometry/coordinates/4/1,geometry/coordinates/5/0,geometry/coordinates/5/1,geometry/coordinates/6/0,geometry/coordinates/6/1,geometry/coordinates/7/0,geometry/coordinates/7/1,geometry/coordinates/8/0,geometry/coordinates/8/1,geometry/coordinates/9/0,geometry/coordinates/9/1,geometry/coordinates/10/0,geometry/coordinates/10/1,geometry/coordinates/11/0,geometry/coordinates/11/1,geometry/coordinates/12/0,geometry/coordinates/12/1,geometry/coordinates/13/0,geometry/coordinates/13/1,geometry/coordinates/14/0,geometry/coordinates/14/1,geometry/coordinates/15/0,geometry/coordinates/15/1,geometry/coordinates/16/0,geometry/coordinates/16/1,geometry/coordinates/17/0,geometry/coordinates/17/1,geometry/coordinates/18/0,geometry/coordinates/18/1,geometry/coordinates/19/0,geometry/coordinates/19/1,geometry/coordinates/20/0,geometry/coordinates/20/1,geometry/coordinates/21/0
Feature,104_1,dr. g.w. griffin road-primary,LineString,36.83404,-1.27751,36.83404221,-1.277503373,36.83405398,-1.277460079,36.8340628,-1.277415999,36.83407162,-1.277371918,36.83408061,-1.277327882,36.83409315,-1.277284712,36.83410568,-1.277241541,36.83411822,-1.27719837,36.83413075,-1.2771552,36.83414328,-1.277112029,36.83415582,-1.277068858,36.83416835,-1.277025687,36.83418386,-1.276983514,36.83419983,-1.276941493,36.8342158,-1.276899471,36.83423177,-1.27685745,36.83424774,-1.276815428,36.83426371,-1.276773406,36.83427967,-1.276731385,36.83429564,-1.276689363,36.83431161
Feature,104_2,dr. g.w. griffin road-primary,LineString,36.83431161,-1.276647341,36.83432758,-1.27660532,36.83434355,-1.276563298,36.83435951,-1.276521277,36.83437548,-1.276479255,36.83439145,-1.276437233,36.83440742,-1.276395212,36.83442339,-1.27635319,36.83443936,-1.276311169,36.83445532,-1.276269147,36.83447129,-1.276227125,36.83448726,-1.276185104,36.83450323,-1.276143082,36.8345192,-1.27610106,36.83453517,-1.276059039,36.83455116,-1.276017029,36.83456754,-1.275975166,36.83458392,-1.275933304,36.83460031,-1.275891441,36.83461669,-1.275849579,36.83463307,-1.275807716,36.83464945
Feature,65_1,dr. g.w. griffin road-primary,LineString,36.83645085,-1.271113466,36.83646799,-1.271071906,36.83648512,-1.271030347,36.83650225,-1.270988787,36.83651546,-1.27094598,36.83652542,-1.270902145,36.83653538,-1.270858309,36.83654535,-1.270814474,36.83655531,-1.270770638,36.8365619,-1.270726287,36.83656548,-1.270681477,36.83656907,-1.270636667,36.83657265,-1.270591857,36.83657624,-1.270547047,36.83657982,-1.270502236,36.83658,-1.27045729,36.83658,-1.270412337,36.83658,-1.270367384,36.83658,-1.27032243,36.8365792,-1.270277606,36.83656887,-1.270234187,36.83656567
Feature,65_2,dr. g.w. griffin road-primary,LineString,36.83656246,-1.270144509,36.83655708,-1.270100064,36.83654439,-1.270056937,36.83653171,-1.270013811,36.83651902,-1.269970684,36.83650489,-1.269928079,36.83648718,-1.269886761,36.83646948,-1.269845442,36.83645177,-1.269804123,36.83643406,-1.269762805,36.8364154,-1.269721958,36.8363931,-1.269682927,36.8363708,-1.269643897,36.8363485,-1.269604866,36.83632619,-1.269565836,36.83630389,-1.269526806,36.83627941,-1.269489118,36.83625448,-1.269451715,36.83622954,-1.269414312,36.83620461,-1.269376908,36.83617967,-1.269339505,36.83615473
Feature,65_3,dr. g.w. griffin road-primary,LineString,36.8361298,-1.269264698,36.83610349,-1.269228274,36.83607629,-1.269192484,36.83604909,-1.269156694,36.83602189,-1.269120904,36.83599469,-1.269085113,36.83596749,-1.269049323,36.83594029,-1.269013533,36.83591308,-1.268977743,36.83588588,-1.268941953,36.83585868,-1.268906163,36.83583148,-1.268870373,36.83580428,-1.268834583,36.83577708,-1.268798792,36.83574988,-1.268763002,36.83572317,-1.268726852,36.83569673,-1.268690497,36.83567028,-1.268654142,36.83564384,-1.268617786,36.8356174,-1.268581431,36.83559096,-1.268545076,36.83556452
Feature,4_1,dr. g.w. griffin road-primary,LineString,36.83553808,-1.268472365,36.83551164,-1.268436009,36.8354852,-1.268399654,36.83545876,-1.268363299,36.83543232,-1.268326943,36.83540599,-1.268290513,36.83537974,-1.268254016,36.8353535,-1.268217519,36.83532725,-1.268181022,36.83530101,-1.268144526,36.83527476,-1.268108029,36.83524852,-1.268071532,36.83522227,-1.268035036,36.83519603,-1.267998539,36.83516978,-1.267962042,36.83514354,-1.267925546,36.83511729,-1.267889049,36.83509105,-1.267852552,36.8350648,-1.267816055,36.83503856,-1.267779559,36.83501231,-1.267743062,36.83498607
Feature,63_1,dr. g.w. griffin road-secondary,LineString,36.83255,-1.28058,36.83255368,-1.280574316,36.83257794,-1.280536819,36.8326022,-1.280499322,36.83262647,-1.280461825,36.83265073,-1.280424328,36.83267623,-1.280387682,36.8327025,-1.280351563,36.83272877,-1.280315443,36.83275504,-1.280279323,36.83278131,-1.280243203,36.83280758,-1.280207084,36.83283491,-1.280171783,36.83286319,-1.280137216,36.83289147,-1.28010265,36.83291975,-1.280068083,36.83294803,-1.280033517,36.83297631,-1.27999895,36.83300453,-1.279964334,36.83303243,-1.279929459,36.83306033,-1.279894584,36.83308823
Feature,84_1,eastern bypass-primary,LineString,36.92572,-1.31156,36.92575073,-1.311554892,36.92579442,-1.311544129,36.92583811,-1.311533365,36.92588179,-1.311522602,36.92592548,-1.311511839,36.92596916,-1.311501075,36.92601285,-1.311490312,36.92605654,-1.311479549,36.92610022,-1.311468786,36.92614391,-1.311458022,36.9261876,-1.311447259,36.92623128,-1.311436496,36.92627497,-1.311425732,36.92631866,-1.311414969,36.92636234,-1.311404206,36.92640603,-1.311393442,36.92644989,-1.311383439,36.92649384,-1.311373792,36.92653778,-1.311364145,36.92658173,-1.311354498,36.92662568
Feature,93_1,eastern bypass-primary,LineString,36.94255304,-1.294629456,36.94258146,-1.294594576,36.94260988,-1.294559696,36.9426383,-1.294524816,36.94266672,-1.294489936,36.94269514,-1.294455056,36.94272356,-1.294420176,36.94275214,-1.294385429,36.94278095,-1.294350865,36.94280975,-1.294316301,36.94283855,-1.294281736,36.94286736,-1.294247172,36.94289616,-1.294212607,36.94292496,-1.294178043,36.94295387,-1.294143563,36.94298288,-1.294109176,36.9430119,-1.294074788,36.94304091,-1.2940404,36.94306993,-1.294006013,36.94309894,-1.293971625,36.94312796,-1.293937238,36.94315697
Feature,93_2,eastern bypass-primary,LineString,36.94318598,-1.293868462,36.94321506,-1.293834125,36.94324442,-1.293800031,36.94327378,-1.293765937,36.94330314,-1.293731843,36.94333249,-1.293697749,36.94336185,-1.293663655,36.94339121,-1.293629561,36.94342057,-1.293595467,36.94344993,-1.293561373,36.94347929,-1.293527278,36.94350865,-1.293493184,36.94353989,-1.293460874,36.94357232,-1.29342969,36.94360476,-1.293398505,36.94363719,-1.29336732,36.94366962,-1.293336135,36.94370205,-1.29330495,36.94373448,-1.293273765,36.94376692,-1.29324258,36.94379953,-1.293211586,36.94383227
Feature,93_3,eastern bypass-primary,LineString,36.943865,-1.293149855,36.94389774,-1.293118989,36.94393048,-1.293088123,36.94396321,-1.293057258,36.94399595,-1.293026392,36.94402868,-1.292995527,36.94406142,-1.292964661,36.94409416,-1.292933795,36.94412689,-1.29290293,36.94416228,-1.292875171,36.94419794,-1.292847739,36.9442336,-1.292820306,36.94426906,-1.292792622,36.94430396,-1.292764219,36.94433885,-1.292735816,36.94437375,-1.292707414,36.94440864,-1.292679011,36.94444354,-1.292650608,36.94447843,-1.292622206,36.94451333,-1.292593803,36.94454822,-1.292565401,36.94458312
Feature,128_1,eastern bypass-primary,LineString,36.96228284,-1.281568582,36.96232308,-1.281548461,36.96236332,-1.281528339,36.96240356,-1.281508218,36.96244381,-1.281488097,36.96248405,-1.281467975,36.96252429,-1.281447854,36.96256453,-1.281427733,36.96260478,-1.281407611,36.96264502,-1.28138749,36.96268526,-1.281367368,36.96272551,-1.281347247,36.96276575,-1.281327126,36.96280599,-1.281307004,36.96284683,-1.281288146,36.96288798,-1.281269961,36.96292914,-1.281251777,36.96297029,-1.281233592,36.96301145,-1.281215408,36.9630526,-1.281197223,36.96309375,-1.281179039,36.96313491
Feature,128_2,eastern bypass-primary,LineString,36.96317606,-1.28114267,36.96321722,-1.281124486,36.96325806,-1.281105661,36.96329767,-1.28108433,36.96333729,-1.281062999,36.9633769,-1.281041668,36.96341766,-1.28102262,36.96345851,-1.281003765,36.96349936,-1.280984911,36.96354021,-1.280966056,36.96358106,-1.280947201,36.96362192,-1.280928347,36.96366296,-1.28090992,36.96370416,-1.280891834,36.96374535,-1.280873747,36.96378655,-1.28085566,36.96382775,-1.280837574,36.96386895,-1.280819487,36.96391014,-1.2808014,36.96395134,-1.280783314,36.96399254,-1.280765227,36.96403374
Feature,128_3,eastern bypass-primary,LineString,36.96407483,-1.280728826,36.96411586,-1.280710362,36.96415689,-1.280691899,36.96419792,-1.280673435,36.96423895,-1.280654972,36.96427998,-1.280636509,36.96432101,-1.280618045,36.96436204,-1.280599582,36.96440307,-1.280581118,36.9644441,-1.280562655,36.96448446,-1.280542772,36.9645247,-1.28052265,36.96456494,-1.280502529,36.96460518,-1.280482408,36.9646458,-1.280463087,36.96468702,-1.280445053,36.96472824,-1.280427019,36.96476946,-1.280408985,36.96481068,-1.280390951,36.9648519,-1.280372917,36.96489312,-1.280354883,36.96493435
Feature,25_1,eastern bypass-primary,LineString,36.98187327,-1.265341192,36.98189994,-1.265304953,36.98192661,-1.265268714,36.98195327,-1.265232475,36.98197994,-1.265196236,36.98200661,-1.265159998,36.98203327,-1.265123759,36.98205994,-1.26508752,36.9820866,-1.265051281,36.98211327,-1.265015042,36.98213994,-1.264978803,36.9821666,-1.264942564,36.98219327,-1.264906326,36.98221994,-1.264870087,36.9822452,-1.264832859,36.98227047,-1.264795628,36.98229573,-1.264758398,36.98232099,-1.264721167,36.98234626,-1.264683937,36.98237152,-1.264646707,36.98239678,-1.264609476,36.98242205
Feature,25_2,eastern bypass-primary,LineString,36.98244731,-1.264535015,36.98247257,-1.264497785,36.98249784,-1.264460555,36.9825231,-1.264423324,36.98254837,-1.264386094,36.98257363,-1.264348863,36.98259889,-1.264311633,36.98262366,-1.264274071,36.98264841,-1.264236495,36.98267315,-1.264198918,36.9826979,-1.264161341,36.98272264,-1.264123765,36.98274739,-1.264086188,36.98277213,-1.264048612,36.98279688,-1.264011035,36.98282163,-1.263973458,36.98284637,-1.263935882,36.98287095,-1.263898207,36.98289203,-1.263858458,36.98291311,-1.263818708,36.98293419,-1.263778959,36.98295527
Feature,25_3,eastern bypass-primary,LineString,36.98297635,-1.26369946,36.98299743,-1.263659711,36.98301851,-1.263619961,36.98303958,-1.263580212,36.98306066,-1.263540462,36.98308174,-1.263500713,36.98310282,-1.263460964,36.9831239,-1.263421214,36.98314498,-1.263381465,36.98316606,-1.263341715,36.98318714,-1.263301966,36.98320822,-1.263262217,36.98322824,-1.263221947,36.98324693,-1.263181017,36.98326561,-1.263140088,36.9832843,-1.263099159,36.98330298,-1.263058229,36.98332167,-1.2630173,36.98334035,-1.262976371,36.98335904,-1.262935441,36.98337772,-1.262894512,36.98339641
Feature,121_1,elgeyo marakwet road-tertiary,LineString,36.77937227,-1.298420993,36.7793743,-1.298465749,36.77937633,-1.298510505,36.77937836,-1.29855526,36.77938039,-1.298600016,36.77938242,-1.298644772,36.77938445,-1.298689527,36.77938648,-1.298734283,36.77938851,-1.298779038,36.77939054,-1.298823794,36.77939257,-1.29886855,36.77939475,-1.298913297,36.77939783,-1.298957992,36.7794009,-1.299002688,36.77940398,-1.299047384,36.77940706,-1.299092079,36.77941014,-1.299136775,36.77941322,-1.299181471,36.7794163,-1.299226167,36.77941938,-1.299270862,36.77942275,-1.299315536,36.77942615
Feature,8_1,factory street-residential,LineString,36.8407593,-1.2917575,36.84074253,-1.291753453,36.84069887,-1.29174292,36.84065522,-1.291732388,36.84061156,-1.291721855,36.84056832,-1.291709742,36.84052516,-1.291697334,36.840482,-1.291684926,36.84043884,-1.291672518,36.84039568,-1.29166011,36.84035252,-1.291647702,36.84030936,-1.291635294,36.8402662,-1.291622886,36.84022304,-1.291610478,36.84017988,-1.291598071,36.84013672,-1.291585663,36.84009356,-1.291573255,36.8400504,-1.291560847,36.84000724,-1.291548439,36.83996408,-1.291536031,36.83992052,-1.291525133,36.83987691
Feature,17_1,first avenue eastleigh-tertiary,LineString,36.8523484,-1.292935856,36.85234151,-1.292980263,36.85233187,-1.29302413,36.85232147,-1.293067846,36.85231106,-1.293111562,36.85230065,-1.293155278,36.85229024,-1.293198994,36.85228342,-1.293243408,36.85227669,-1.293287839,36.85226996,-1.29333227,36.85226323,-1.2933767,36.8522565,-1.293421131,36.85224976,-1.293465562,36.85224303,-1.293509993,36.85223516,-1.293554223,36.85222634,-1.293598288,36.85221753,-1.293642353,36.85220872,-1.293686418,36.8521999,-1.293730483,36.85219109,-1.293774549,36.85218228,-1.293818614,36.85217346
Feature,30_1,globe roundabout-secondary,LineString,36.8212959,-1.279570583,36.82134021,-1.279565018,36.82138445,-1.27955783,36.82142687,-1.279545765,36.82146507,-1.279522337,36.82150328,-1.279498909,36.82154148,-1.279475481,36.82157476,-1.279445756,36.8216067,-1.279414331,36.82163865,-1.279382905,36.8216706,-1.27935148,36.82170255,-1.279320054,36.82173387,-1.279288036,36.82176323,-1.279254185,36.8217926,-1.279220334,36.82182197,-1.279186482,36.82184603,-1.279148711,36.82186978,-1.279110709,36.82189353,-1.279072707,36.82191695,-1.279034523,36.82193602,-1.278993971,36.8219551
Feature,30_2,globe roundabout-secondary,LineString,36.8219551,-1.278953419,36.82197417,-1.278912868,36.82199325,-1.278872316,36.82200561,-1.278829401,36.82201616,-1.278785847,36.82202672,-1.278742294,36.82203727,-1.27869874,36.82204247,-1.278654517,36.82204299,-1.278609706,36.82204351,-1.278564895,36.82204402,-1.278520084,36.82203801,-1.278475762,36.82203082,-1.278431527,36.82202364,-1.278387292,36.82201144,-1.278344561,36.82199313,-1.27830366,36.82197481,-1.27826276,36.82195548,-1.278222358,36.82193435,-1.27818284,36.82191322,-1.278143322,36.82189048,-1.278104865,36.82186244
Feature,30_3,globe roundabout-secondary,LineString,36.82180493,-1.278001605,36.82176674,-1.277978157,36.82172855,-1.277954709,36.82169037,-1.27793126,36.82165155,-1.277909009,36.82161043,-1.277891189,36.82156932,-1.27787337,36.8215282,-1.27785555,36.82148708,-1.277837731,36.82144403,-1.277825501,36.82140068,-1.277814114,36.82135698,-1.277805309,36.82131218,-1.277804523,36.82126737,-1.277803737,36.82122256,-1.277802952,36.8211778,-1.277802602,36.82113395,-1.277811874,36.82109011,-1.277821147,36.82104627,-1.277830419,36.82100242,-1.277839691,36.82095979,-1.277853103,36.82091786
Feature,30_4,globe roundabout-secondary,LineString,36.820834,-1.27790056,36.82079207,-1.277916379,36.82075014,-1.277932198,36.82071142,-1.277953768,36.82067588,-1.277981077,36.8206605,-1.2779929,36.82064814,-1.27801368,36.82063515,-1.27803552,36.82061224,-1.278074036,36.82059011,-1.278112989,36.8205691,-1.278152574,36.82054871,-1.278192397,36.82053763,-1.278235818,36.82052654,-1.278279239,36.82051545,-1.27832266,36.82050437,-1.278366081,36.82049328,-1.278409502,36.82048623,-1.278453369,36.82048756,-1.278498164,36.82048889,-1.278542958,36.82049201,-1.278587605,36.82049798
Feature,30_5,globe roundabout-secondary,LineString,36.82052185,-1.278809678,36.82053701,-1.27885172,36.82055329,-1.278893473,36.82056957,-1.278935225,36.82058608,-1.278976884,36.82060388,-1.279018008,36.82062169,-1.279059132,36.82064542,-1.27909699,36.82067071,-1.279133988,36.82069599,-1.279170987,36.82072128,-1.279207985,36.82074657,-1.279244983,36.82077185,-1.279281981,36.82079714,-1.279318979,36.82082242,-1.279355978,36.82085446,-1.279386695,36.82088955,-1.279414573,36.82092464,-1.27944245,36.82095972,-1.279470328,36.82099667,-1.279495658,36.82103395,-1.279520528,36.82107613
Feature,153_2,government lane-tertiary,LineString,36.8252499,-1.2842401,36.82522405,-1.284220182,36.82518873,-1.284192961,36.82515341,-1.28416574,36.82511809,-1.28413852,36.82508277,-1.284111299,36.82504745,-1.284084078,36.82501213,-1.284056858,36.82497681,-1.284029637,36.82494149,-1.284002416,36.82490617,-1.283975196,36.82487085,-1.283947975,36.82483553,-1.283920754,36.82480021,-1.283893534,36.82476489,-1.283866313,36.82472957,-1.283839092,36.82469424,-1.283811872,36.82465892,-1.283784651,36.8246236,-1.28375743,36.82458828,-1.283730209,36.82455296,-1.283702989,36.82451764
Feature,35_2,haile selassie avenue-secondary,LineString,36.81453391,-1.294199135,36.81455885,-1.294161732,36.81458409,-1.294124547,36.81461106,-1.294088585,36.81463803,-1.294052622,36.81466947,-1.294020531,36.81470126,-1.293988745,36.81473849,-1.293964175,36.81477778,-1.293942344,36.81481868,-1.293924291,36.81486167,-1.293911155,36.81490466,-1.293898019,36.81494765,-1.293884883,36.81499065,-1.293871747,36.81503364,-1.293858611,36.81507663,-1.293845475,36.81511962,-1.293832339,36.81516267,-1.293819453,36.81520671,-1.293810445,36.81525075,-1.293801437,36.8152948,-1.293792428,36.81533884
Feature,35_3,haile selassie avenue-secondary,LineString,36.81538288,-1.293774411,36.81542692,-1.293765403,36.81547096,-1.293756395,36.815515,-1.293747386,36.81555904,-1.293738378,36.81560306,-1.293729247,36.8156467,-1.293718493,36.81569035,-1.29370774,36.815734,-1.293696986,36.81577765,-1.293686232,36.81582129,-1.293675478,36.81586494,-1.293664725,36.81590859,-1.293653971,36.81595224,-1.293643217,36.81599588,-1.293632463,36.81603953,-1.293621709,36.81608318,-1.293610956,36.81612683,-1.293600202,36.81617048,-1.293589448,36.81621412,-1.293578694,36.81625777,-1.293567941,36.81630156
Feature,35_4,haile selassie avenue-secondary,LineString,36.81634576,-1.293549673,36.81638997,-1.293541488,36.81643417,-1.293533302,36.81647837,-1.293525117,36.81652257,-1.293516931,36.81656668,-1.29350833,36.81661029,-1.293497427,36.8166539,-1.293486524,36.81669772,-1.29347657,36.81674186,-1.293468028,36.81678599,-1.293459486,36.81683012,-1.293450944,36.81687426,-1.293442402,36.81691839,-1.293433859,36.81696253,-1.293425317,36.81700665,-1.293416729,36.81705076,-1.293408065,36.81709487,-1.2933994,36.81713898,-1.293390736,36.81718309,-1.293382071,36.8172272,-1.293373407,36.81727131
Feature,35_5,haile selassie avenue-secondary,LineString,36.81731542,-1.293356078,36.81735953,-1.293347413,36.81740364,-1.293338749,36.81744775,-1.293330085,36.81749186,-1.29332142,36.81753597,-1.293312756,36.81758008,-1.293304091,36.81762419,-1.293295427,36.8176683,-1.293286762,36.81771241,-1.293278098,36.81775652,-1.293269433,36.81780063,-1.293260769,36.81784474,-1.293252104,36.81788885,-1.29324344,36.81793296,-1.293234775,36.81797707,-1.293226111,36.81802118,-1.293217447,36.81806529,-1.293208782,36.8181094,-1.293200118,36.81815348,-1.293191304,36.81819756,-1.293182488,36.81824164
Feature,10_1,haile selassie avenue-secondary,LineString,36.81925927,-1.292991949,36.81930366,-1.292984834,36.81934804,-1.292977718,36.81939243,-1.292970603,36.81943682,-1.292963488,36.8194812,-1.292956372,36.81952559,-1.292949257,36.81956997,-1.292942142,36.81961436,-1.292935026,36.81965875,-1.292927911,36.81970313,-1.292920796,36.81974752,-1.29291368,36.8197919,-1.292906565,36.81983629,-1.29289945,36.81988068,-1.292892334,36.81992506,-1.292885219,36.81996945,-1.292878103,36.82001384,-1.292870988,36.82005871,-1.29287,36.82010296,-1.292877811,36.82014719,-1.292885852,36.8201916
Feature,10_2,haile selassie avenue-secondary,LineString,36.8202362,-1.292898275,36.82027946,-1.292909818,36.82032238,-1.292923094,36.82036648,-1.29293,36.82041141,-1.292929765,36.82045575,-1.292922375,36.82049538,-1.292903077,36.82053237,-1.292877631,36.82056416,-1.292845844,36.82059346,-1.292815104,36.82063571,-1.292799741,36.82067796,-1.292784379,36.82071954,-1.29276734,36.82076086,-1.292749632,36.82080218,-1.292731924,36.8208435,-1.292714216,36.82088481,-1.292696508,36.82092613,-1.292678801,36.82096745,-1.292661093,36.82100773,-1.292641137,36.82104793,-1.292621034,36.82108814
Feature,10_3,haile selassie avenue-secondary,LineString,36.82112835,-1.292580826,36.82116826,-1.292560165,36.82120784,-1.292538853,36.82124742,-1.292517541,36.821287,-1.292496229,36.82132658,-1.292474917,36.82136616,-1.292453604,36.82140574,-1.292432292,36.82144573,-1.292411755,36.82148576,-1.292391312,36.8215258,-1.292370868,36.82156584,-1.292350425,36.82160587,-1.292329981,36.82164591,-1.292309537,36.82168594,-1.292289094,36.82172598,-1.29226865,36.82176601,-1.292248207,36.82180605,-1.292227763,36.82184608,-1.29220732,36.82188614,-1.292186928,36.82192635,-1.292166825,36.82196646
Feature,51_1,haile selassie avenue-secondary,LineString,36.82200653,-1.292126151,36.8220466,-1.292105767,36.82208666,-1.292085383,36.82212673,-1.292064999,36.82216679,-1.292044614,36.82220686,-1.29202423,36.82224692,-1.292003846,36.82228699,-1.291983462,36.82232705,-1.291963078,36.82236712,-1.291942693,36.82240719,-1.291922309,36.82244725,-1.291901925,36.82248732,-1.291881541,36.82252738,-1.291861156,36.82256745,-1.291840772,36.82260751,-1.291820388,36.82264758,-1.291800004,36.82268764,-1.29177962,36.82272771,-1.291759235,36.82276778,-1.291738851,36.82280784,-1.291718467,36.82284791
